,0
0,0.5035893810065326
1,-0.023587751678066832
2,-0.6096718746264925
3,1.3651450405472407
4,0.0027129114223583767
5,0.2330338486882065
6,0.11310129425641721
7,-0.26036921012166353
8,0.7019882758219949
9,-1.0412143066958655
10,-0.6606475968325941
11,0.3957879644133662
12,-0.3057503372880393
13,0.27816822906390054
14,0.05470343378702315
15,-0.590983644623797
16,-0.7489692797773948
17,-1.7295006754187434
18,1.2494045011350998
19,-0.7254486651064156
20,-0.21141622113304487
21,0.6214277071371361
22,0.3045999611426142
23,0.6259230765988714
24,-0.5258589738830793
25,-0.21438813470892323
26,0.24313258557097914
27,-0.3215634884218436
28,0.19693488164715464
29,0.20563424636824626
30,-0.16434356846949577
31,-0.4536827790466271
32,-1.294147048820551
33,-1.9906239806838422
34,-0.17323373550353766
35,0.15273690247648175
36,0.6836883002527305
37,-0.6771931073984694
38,-0.7877994279153088
39,0.4776380043480577
40,-0.1751073236106777
41,-0.04120547801467426
42,1.2310666973616673
43,1.9161871664301273
44,-0.01767613282889277
45,-0.9008050562664829
46,-0.811410648784221
47,1.9275562660261323
48,-0.49013526141786967
49,0.41796494865916467
50,1.2900801064550707
51,-2.263143132308289
52,-0.002090952931712887
53,1.3763099276858166
54,1.9317524013148786
55,0.4572170274793966
56,-0.5594693708315135
57,-0.059813960609037965
58,-0.9042736283469158
59,0.6189488501117656
60,0.7714789230856784
61,0.059001371493917765
62,-0.4850854355847565
63,0.2996798999958249
64,-0.8055412783001178
65,-0.8801460301666444
66,-1.2709264455574152
67,0.9345815104143
68,0.3991579431323496
69,0.26794046724709436
70,-1.4999359828537115
71,-0.5163773458384497
72,1.4171184494834466
73,-0.5675409976123252
74,-0.6588743456035869
75,0.10101040089762783
76,0.803461006208239
77,-0.09954470015617585
78,-0.22483579804597725
79,-1.7454832340239144
80,0.3067572766144687
81,0.574708335700365
82,0.33293024795373066
83,-2.4893166861628973
84,1.180760407329129
85,1.4298640446296125
86,1.5278544782187966
87,-0.40166634054159484
88,-0.6883707543512261
89,1.6800923518693138
90,-0.7228671536562957
91,1.6545736670409477
92,0.1581333759066468
93,-0.112565221881512
94,0.8666987912334407
95,-1.0062768137909628
96,2.00052404183232
97,-1.1569718086727658
98,1.6298462589903895
99,-3.1732689750169913
100,-0.34369713762810367
101,1.2584525440977539
102,-1.7070660047628115
103,0.16749012255220597
104,0.11446197649315563
105,0.7295170249906532
106,-0.23111803393254668
107,-1.7188767615263087
108,0.4062508099431603
109,-0.7278942867896298
110,0.26381161522812874
111,-0.5673457575449288
112,1.455911840681888
113,1.9610768684825384
114,-1.2141575363115973
115,-0.19256260877220224
116,0.9638589527101776
117,-0.10389241806513583
118,-0.1134247602869354
119,-1.1479869781091898
120,-1.361850155534614
121,-0.25970369886610173
122,-0.5221235912656847
123,0.3206468346024748
124,-0.17004258532579983
125,-0.22323315262481788
126,0.3787645427361838
127,-0.7061620165337984
128,1.0249586619328201
129,-2.3472544999216742
130,1.6021290700854176
131,0.612924748386172
132,-1.7856407077296448
133,-2.497756412438513
134,0.604601061800673
135,-1.510236932259185
136,0.5935776666679266
137,-0.1662517939065835
138,-1.2203739110085463
139,-0.2726528378345056
140,-0.09504850569152343
141,0.33928282315177893
142,0.3604009126469597
143,-0.2555681169527864
144,-0.24228671634568236
145,0.5127244731596102
146,-0.6070469738155291
147,0.2989329285291165
148,0.49998674195983633
149,-0.5655128249371429
150,-1.2428231344787743
151,-0.40026305189264755
152,-2.0417705109115056
153,-1.3407717499323755
154,0.20326343013173384
155,0.5538421326989892
156,0.34186461643194166
157,-0.6593160742592852
158,1.8699857356374592
159,-1.9153825714223247
160,0.9448110405153399
161,-0.9587327866574398
162,0.28344269110686265
163,-1.488437641521478
164,-0.9835969623430943
165,-1.0476678082811584
166,0.3460769102705214
167,-1.2018828477292034
168,0.3187137613384614
169,-1.6126512549313115
170,2.285505150852248
171,-0.2344670077831221
172,0.4538907816095817
173,0.5830463896396749
174,-0.043185232060248525
175,-0.5844025822140596
176,-0.09885977461665225
177,-0.42423640877682023
178,2.6798437138871645
179,1.1455049032015898
180,-0.23474822713618557
181,0.05203477097404753
182,0.8000914156588452
183,1.7134804276527233
184,-0.37533622695470525
185,0.1992699251262478
186,1.258526638302182
187,-1.1364854269606182
188,-0.046468569771225925
189,-0.7481924886375341
190,-0.836920135258769
191,1.2671107256033258
192,1.0771193287090317
193,-1.2338180518670339
194,0.6805578921291823
195,0.4633827666960298
196,-0.5002597376903136
197,-0.17064752452367493
198,1.1732502540455148
199,1.0272420066210166
200,-1.8779306485420606
201,-0.18546941721575325
202,0.7079187630983451
203,-0.755496826972529
204,-0.8633774019630881
205,-1.355392055515578
206,0.38328375824933625
207,-1.2766449012250645
208,-0.7473246332283614
209,0.4362776168708374
210,-1.0472097485199663
211,-0.5823434413330638
212,-1.5654480984469725
213,0.18126486153305055
214,2.591519430825339
215,-1.7267235536557686
216,-1.762858811763502
217,1.1689334350129672
218,0.14086841331349367
219,-0.5305899850362751
220,0.8134124149171329
221,0.36469841286435484
222,-0.005774169629819362
223,0.4133758228738978
224,-0.7023238584970555
225,-0.36674341094692603
226,0.2858630191355613
227,-1.4170339830582046
228,-0.3225553440340493
229,-0.7761709574679859
230,1.061173088980475
231,-0.6954575256864282
232,0.6360997976666537
233,-1.020316335997014
234,-0.8804838785675124
235,0.3612907868020453
236,0.24453407408291733
237,1.152135819557656
238,-0.3550256229943989
239,0.6501547556035118
240,-1.299728423078082
241,-0.2332339622010726
242,-0.8597989451388924
243,1.2624310591128427
244,0.4862837602434662
245,0.01124441815623668
246,-0.2649324651934265
247,1.1330475378898452
248,-1.2254430949493142
249,-1.1724793426173705
250,0.16348248430033474
251,-0.03283673157673507
252,1.393308818625307
253,0.41660870403262656
254,-1.3562616561825067
255,-1.1604750278998504
256,-1.6447191653118578
257,-1.3844053928604232
258,0.9336159197272258
259,-0.4696176141720259
260,0.7279855375089923
261,-0.4087423077182304
262,0.5284407714991359
263,0.3152900454495758
264,-1.4881273739767524
265,0.4830430867782195
266,-2.0052034367862057
267,-0.6403837433870372
268,-0.6249116978227229
269,0.6243083812670391
270,2.100652641831025
271,-1.4405212903059574
272,-0.3270117212728753
273,1.8054955805336286
274,2.5307113919849282
275,0.7000352039129836
276,-0.19173846822505838
277,1.5531165052464952
278,0.08369381906955267
279,-0.6837691758106171
280,-0.44225112379836057
281,-0.28039872074340105
282,0.5312376114602245
283,1.0159057280698482
284,1.5516429946594354
285,1.6614664642565833
286,0.15100162041225615
287,-2.8503431011157674
288,-0.3462416013270637
289,1.1716181092751166
290,-0.6706090156950724
291,0.030770999229677933
292,0.34458422394288923
293,0.9908710221973239
294,0.30465278549404734
295,-0.19005119300990206
296,-1.174802297881692
297,0.6595714167807495
298,0.6597592477355023
299,-2.0532152140356588
300,0.22682962520700958
301,0.11928987293505652
302,-0.847054759274935
303,-0.12504055071955242
304,-0.593053574237699
305,-0.6820921219526123
306,-1.5813603063302977
307,-0.45059474008624323
308,-0.3156818826920006
309,1.2767226212512839
310,-0.48091248692591393
311,-2.3593071429396733
312,0.02148343918301528
313,-1.2267218227439947
314,-0.7934604592105974
315,0.06471260502988752
316,-1.1303013567756677
317,1.0069644883358426
318,-1.4443782832494207
319,0.6648899024534122
320,-0.5507497824780159
321,-0.059034214412858776
322,0.10697423858668823
323,-0.18673146058045167
324,0.45468918176714035
325,0.06679959566652803
326,0.2918018832396709
327,-0.2545253892848924
328,0.1860036552187718
329,0.09029125359895868
330,-0.20534711086514199
331,-0.7665380475504254
332,0.566528949179073
333,-1.3241988705566536
334,-0.7578910280547957
335,-1.2859163896147223
336,1.1653786065261618
337,0.8552979670229541
338,1.4778907581135348
339,-0.18909955358069563
340,-0.9723003589853726
341,0.5649221231814039
342,1.5140495959379647
