,0
0,1.4395546073897472
1,0.352679493764865
2,-0.027708855580547632
3,0.8244050734914693
4,-2.3028714414229157
5,-1.6199118171349085
6,-0.4478336609010428
7,-0.9417802157136734
8,0.5224074551167426
9,0.13494108887380044
10,1.3867850899465715
11,0.9074109126573545
12,-0.44574244727196677
13,0.6053555520991546
14,0.6459311579526018
15,0.47947630888918114
16,-0.5929485830539694
17,0.6405767581314863
18,0.7101533200692113
19,1.6760451476307796
20,-0.35336811867360957
21,0.9255567640661151
22,-0.9895777808862612
23,0.4326225906290741
24,-0.29028118605609504
25,-0.5032517680141733
26,0.4398441726004052
27,-1.2192043535180928
28,0.2601905248894633
29,0.6570186292973516
30,0.08045173442142634
31,-0.25354028978003584
32,-0.7365966075987702
33,1.8569115351161214
34,-1.065850294351006
35,-0.6270728318948453
36,0.5260718180738205
37,-1.24834783915076
38,1.1888768693980665
39,1.2446141510114643
40,-0.008465906096846382
41,-0.6756824702663039
42,0.241167655617528
43,0.10866142343537942
44,-0.4632378644263473
45,-1.501236382240326
46,1.5641146704740956
47,0.5573143140748479
48,2.1025647318305354
49,0.47726181057694383
50,0.913548443036821
51,0.552117679806882
52,-0.8386814981079419
53,1.1575560992441256
54,1.1719611437166035
55,1.6959295863938642
56,0.7523617438061826
57,0.4315125031071846
58,-1.003939366966962
59,1.374135983529767
60,-0.7460374657406502
61,0.6187970628974757
62,0.6824532522533487
63,-0.9742651347862393
64,-1.4941558237358046
65,-1.0883620218260488
66,-0.20039473493959456
67,0.14177681025260705
68,-0.694193711189619
69,0.1042700582164158
70,1.6261900618715768
71,0.9447648105310712
72,0.06223535755844625
73,-0.40294523671337057
74,-1.9269460934773883
75,-1.1203133271247872
76,-0.6080769625729663
77,1.603106148755255
78,0.40857374956889897
79,-0.03451197812216522
80,-1.4629600529963918
81,0.37565448621990677
82,-0.3148231523811736
83,-2.1031343067568
84,-1.4382971994833156
85,0.1287575178475336
86,-0.878061092992005
87,-1.2472246361326582
88,0.11966787406410202
89,1.1534850698037602
90,0.20611427405754032
91,-0.12987531810723033
92,-0.938286592286642
93,0.5273913031658806
94,-0.4217427041852809
95,1.8763125835445937
96,0.3305297273766949
97,0.4708644066686499
98,0.3126404177562676
99,-2.7727992466821405
100,-0.2686340683179539
101,-0.3059650729835058
102,0.6025930891183437
103,-0.841963153167221
104,-1.144106315937143
105,-0.6117953189430332
106,-2.235747287476255
107,-1.5339650128235949
108,-1.7603786013406288
109,0.10979282946273429
110,-0.3344466332692474
111,-1.5923460808265246
112,0.4620002336335096
113,-1.5181011376448483
114,-0.01381976992188842
115,-1.2819250038368453
116,-1.6429651899127469
117,-0.9346149682710114
118,-2.029864843021679
119,-0.1716889324760195
120,0.2546581225893312
121,1.1045501143140728
122,-0.04245747910082568
123,0.09427666423904907
124,-0.02818753663998893
125,1.9774752159190092
126,-1.0237933647557262
127,0.20723577677847865
128,-3.941084975948327
129,-0.216421031943546
130,-1.500109520511799
131,-1.588423096210406
132,-1.5471114344955894
133,1.184111974458435
134,1.585584579436108
135,-0.9364450677523722
136,-0.5991809387478758
137,-0.9935191635349
138,2.2967654873340555
139,-1.559345175105296
140,0.26652398707388864
141,-1.1586071658653723
142,-0.10288085190884826
143,-0.18395090874501813
144,-1.39317546273426
145,-0.38293561079946625
146,-0.22052434755393802
147,0.7498064042966373
148,-0.9787333712147182
149,0.22263958034414244
150,-0.9089461505238735
151,0.6082272279227573
152,-0.4886277488129019
153,0.05992651375673052
154,1.019542521807012
155,-0.7285624851996461
156,2.8282643427145704
157,0.5243549025882165
158,0.7877621956100016
159,-0.8140541026887953
160,-1.1677621101880247
161,0.5220040479334525
162,0.648724421836689
163,-1.5948298107707726
164,-0.5766406348323257
165,0.7615186999756781
166,1.0832872349977618
167,-0.15468037173216032
168,3.209496298235666
169,-2.324381081950739
170,0.8916353793907981
171,1.24382501427004
172,1.8634008330338638
173,0.5196139251719701
174,-0.20482057233031198
175,-1.0607489208191025
176,0.11430776921107774
177,-0.49641961247778355
178,1.1122900363615638
179,-1.2722331380342786
180,1.043094755822
181,-2.0802971944418265
182,0.29100332026304876
183,-1.532381538649147
184,-1.605708117797508
185,-1.1402931798703149
186,-0.8191320463245227
187,0.538470669344968
188,0.22161223490776355
189,0.13719268609356694
190,0.7126048189043301
191,1.4387455151735924
192,-0.15410783583161047
193,-0.760671321802432
194,-0.482169985492298
195,-0.578929764848627
196,1.2797793445404666
197,-0.6595015463677131
198,-0.11407139758386944
199,-1.0589558993936012
200,-0.3222138653061199
201,-0.6041806974328287
202,1.7645332229915658
203,2.411703980629571
204,-0.8326121674745111
205,0.6985506447769201
206,-0.6050820037494562
207,-0.36563329818913887
208,1.9232827429834431
209,-1.342958892449947
210,-1.6839576087432195
211,1.1323247393536893
212,0.4707354310498112
213,0.8031114731512582
214,-0.07607271592221804
215,2.5605432348951904
216,-1.0520834435009514
217,0.06468397284046745
218,0.15613717457851445
219,0.689144279095002
220,0.5621998892590643
221,1.6605164953443157
222,-0.7010641989431586
223,-0.6357834443194568
224,1.5568816862416608
225,1.1423385234358983
226,-1.0546760699929052
227,-0.7002949138253585
228,-0.35456529099155487
229,0.31538795963544636
230,-0.4281947764503786
231,0.29599416152865743
232,-0.507792112978208
233,0.8478070655024351
234,1.4024241751932658
235,-0.2636809158201081
236,-0.30984674832699793
237,-1.0584272211164791
238,-0.37672098329963016
239,0.028701357980486324
240,1.3490537905669848
241,-0.695077786049012
242,0.6645968334871455
243,-0.9517574702565644
244,-0.4903392040289451
245,-1.6212453046000437
246,0.6103950158441453
247,-2.209846197381701
248,0.2665189554125412
249,0.3087025891154151
250,-0.3071317080064443
251,0.058024703000115786
252,1.1489304361836503
253,-0.20202725990694048
254,-0.310766860212905
255,0.6392830913528663
256,0.43682110550940423
257,0.996960614710604
258,1.374246785688057
259,1.9124786473773097
260,0.03386241098799721
261,-0.3755548689024602
262,1.2970765764025391
263,-1.3240798336925848
264,0.6555931801062218
265,-1.4166765596002628
266,-0.4841215312302231
267,0.20748412636152766
268,-1.4328653091666912
269,-0.12897755046973397
270,0.4168426923998125
271,1.2460448945222924
272,-0.39019672207327283
273,-1.3229380204645584
274,-0.41349380886446857
275,-0.18057519919083678
276,-0.4738737149255584
277,-1.5456929911998976
278,-1.1210959350181358
279,-1.2712333348919551
280,0.32218472497725137
281,0.026660806035386335
282,0.994030956154903
283,-0.465798116476452
284,-0.20578944302369362
285,1.1869530719564503
286,-0.6722193834703931
287,-0.029259820318750178
288,1.5127280562413792
289,-1.0889265968559019
290,-1.153466229595061
291,0.4859763553995167
292,-0.08852555871302296
293,-1.095947427912345
294,0.9375874532677754
295,-0.11017767929421625
296,1.3818220214981605
297,1.9207971896506493
298,1.2180959266109361
299,0.26756579443365264
300,-1.09518911543125
301,-2.1407583290293433
302,-1.6308506798185352
303,0.27467397513738345
304,-2.2305407690580754
305,0.5356506014605
306,-0.5222741368879057
307,0.38930916826075745
308,0.17899066576547643
309,1.5444044022695491
310,-0.9050204287461028
311,2.5190602516610983
312,-2.037214576866119
313,-0.062380157230147074
314,0.4453862485059266
315,0.4235747256128671
316,0.975634851398876
317,-0.16731002129105105
318,-1.7327364720557796
319,0.07088306983694745
320,0.34677935394874404
321,-1.0278993281052151
322,0.9360868276035438
323,-0.2978330586633069
324,1.2049878908595213
325,0.7776781144665065
326,-0.07483638480003808
327,0.9053838428524483
328,0.10327321204095001
329,-1.061068807084818
330,-1.1166231708652756
331,-0.3500055911677594
332,2.3284921726423393
333,1.4084984351511711
334,-0.14752546552074977
335,-2.123088205465824
336,0.042642623291918716
337,-0.16850541462159233
338,0.03176255491660897
339,-0.27404644398329664
340,0.5192822867972884
341,-1.1251393296674068
342,1.0379107971392778
343,-0.39747027035593707
344,-0.2954657359590529
345,0.9183916163652647
346,-0.7240256939028988
347,-0.5435872016075394
348,-0.8123594060811057
349,-0.6626000100794055
350,-0.09927294504250354
351,1.9519908911460777
352,-1.522256414863011
353,-1.3149528423469976
354,-1.1990659994729855
355,-1.0743852268408018
356,0.4114091625658533
357,-1.399081681147348
358,0.7092658912751316
359,-0.6610275490608682
360,0.5226123566214085
361,-0.17236023435744094
362,0.455799273992809
363,-1.666401212618095
364,0.2958946139219661
365,-1.0875298796609942
366,1.0939218771209724
367,1.1165951230727118
368,-0.02225669187969859
369,1.759895471968001
370,-1.7880543724436277
371,-0.1778567836109742
372,-0.37723164895012706
373,0.23313909685727427
374,0.20680873096813443
375,-0.3569584480649477
376,-0.5217286938560091
377,-1.2490512830964449
378,-2.0159371525932697
379,1.6509049445660513
380,-1.0850158649635608
381,-1.2416748407806644
382,-0.6902992388848129
383,-0.052273348579751126
384,-3.052381457774269
385,0.9610315519898427
386,0.05721691782904228
387,-1.9865691112699555
388,-0.8178048570811086
389,-0.383433725088338
390,0.14999664862532683
391,-2.314077385447119
392,0.36433749320600944
393,1.0406989025798339
394,0.45223879712697646
395,0.6757671664913764
396,-0.31442513961864405
397,-1.4016574435582914
398,0.7536991588506532
399,1.1614294553746354
400,0.8649266077047768
401,-0.924973758508589
402,-1.6863398446656221
403,-0.4989441258859378
404,0.01315706946519409
405,-0.4951720981847557
406,-1.3172482945934814
407,1.254422959390979
408,0.8156888422118712
409,0.15584582652835394
410,-1.293349128633629
411,-1.3671831100417973
412,0.47945544388934364
413,-0.109756030060475
414,2.1595991402947567
415,0.8203666448369307
416,-0.4263059713933572
417,0.740283415707397
418,2.0008421447888627
419,1.0616301435098923
420,-1.4988091008569193
421,-0.0222341658140187
422,-1.3089913932778434
423,1.0173605207080842
424,0.3505086735293916
425,1.7269666614328627
426,-0.045036635585811904
427,-0.46310540215819085
428,1.1395964805825747
429,-1.8304473017303213
430,0.15519684068560533
431,1.4547361267703702
432,-1.3677159849080731
433,1.7111832338788875
434,0.930784515578804
435,-0.7100869033482229
436,-1.020248078588942
437,-0.22764464791589967
438,-1.149828320743267
439,0.5875542808567306
440,-0.811957204853878
441,0.08677022078242365
442,0.4474888178126162
443,0.7630979972423816
444,0.6425607617718854
445,1.7838944539541632
446,-0.30285163703270623
447,0.6321380498547046
448,0.15968598917786173
449,2.301942083267447
450,0.3384225368208406
451,-1.110060237760393
452,-0.6996557773786053
453,-2.248078520459834
454,1.0383999921414817
455,0.3669070275701703
456,-0.7495741152819809
457,-0.2016317306828171
458,-2.412369115018287
459,1.943242748774469
460,-1.33550726230437
461,-0.5658499336586508
462,0.4340759488707722
463,0.9085001687831283
464,0.6449470793212091
465,-0.5832257905316186
466,-1.5188252624868828
467,-0.44614812268825244
468,-0.2359234914312093
469,0.9508849054582642
470,-1.0151184647804932
471,0.9059800619102444
472,0.5367241748745518
473,0.7468253931820419
474,-0.35010345621136485
475,-0.6706908418167469
476,0.1003152744022641
477,-1.6161016742383922
478,-0.3125656407026781
479,0.47774514583271266
480,0.5973819165178785
481,0.7395962332427082
482,1.0074331665190048
483,-2.2257731377505228
484,1.4870192865745167
485,0.15261047597217303
486,2.141268232914406
487,-0.5259871046826787
488,0.4098083075576334
489,-1.3860517803384957
490,-1.4978878226933152
491,-0.4482716583172715
492,-1.0122580239237444
493,0.9562944914038835
494,0.8358745860322421
495,0.25930789401839033
496,-2.146212155783021
497,-0.611467593788357
498,0.44966898307051445
499,1.3840533952755119
500,-1.2994037140024732
501,-0.18248412217111945
502,0.27312514043178626
503,1.7889742989164004
504,-0.17609337768890376
505,0.5102769210196875
506,1.311659696145205
507,-0.1170939378980698
508,-0.22622333780250656
509,0.329226567628662
510,-1.3334068384699065
511,-0.8327144964968674
512,1.74408732061399
513,0.6215473036942777
514,-0.43388513000122475
515,-0.38373115510140987
516,-0.3935701721223763
517,-1.6521898581960301
518,1.0156909541420513
519,0.0261966398772463
520,-2.2012514427052463
521,0.04908421246607956
522,-0.5599741454104494
523,-0.5001738118239821
524,-0.9275565579624314
525,-1.6831966471643385
526,-0.4752977703196832
527,0.5136140157208984
528,0.5609610901442795
529,1.018394908703648
530,0.17562874221118488
531,-0.5290187639660273
532,0.8373941467385984
533,0.1151795441123429
534,1.0291227257874038
535,0.9634020084702782
536,-0.9060953907524204
537,2.7364489164023618
538,-1.0905191705260184
539,-2.4441064312877994
540,0.27526207552919396
541,0.041457167566877916
542,1.395875516334454
543,1.1727756701407075
544,1.5205796579661188
545,-0.9689695576045522
546,-0.9038790120573363
547,-1.0709302231947915
548,1.2917367910887199
549,-0.9954889688500014
550,-0.054718756532849126
551,-0.11813494048636539
552,0.1386791751091626
553,0.8976313865934525
554,-1.498741853217691
555,0.613165119195239
556,-0.3465863050558495
557,-1.3699182516184065
558,-1.0293727508840536
559,-1.346245052330512
560,-1.191880544623504
561,-0.5667591452734946
562,-1.108611506947398
563,-0.9806730166715789
564,0.3355656546757286
565,1.206130026249799
566,4.083189145603185
567,0.9926789032904518
568,0.7693680942978506
569,1.4684504650226455
570,-0.6579736768521546
571,0.018290851727097174
572,0.5667470385081974
573,0.45896731785144274
574,0.6731775176207949
575,0.4811700475029247
576,-0.6414657261109954
577,1.2196429896986074
578,-0.06929612714669234
579,1.2870553381546683
580,-0.11037739999392368
581,1.8336361315065135
582,-0.8484809520928474
583,-0.9285037880057949
584,-0.7226573771342527
585,-0.4041308816841937
586,0.7645805319853745
587,1.0578572564999293
588,0.21783584095159791
589,-0.32152166344227473
590,0.04160246922070962
591,0.08657027650751425
592,-0.48940851151205567
593,0.7397492980049365
594,0.228115007707884
595,0.12968318147513716
596,0.13979061479645297
597,0.7146083091838424
598,0.9356197106125992
599,-0.16991899892406118
600,0.10487048373928985
601,-0.5504895473230242
602,0.2169594999166194
603,-0.6346989258675286
604,0.42502718314125926
605,0.38250585878553967
606,0.7171780067800758
607,-1.01664282792619
608,-1.787665559783119
609,-0.7872521926182973
610,0.7581783693176829
611,-0.4042852761361576
612,-0.23034264637044843
613,-0.8678681739778625
614,-1.1054144400233357
615,-0.46928710677213953
616,-1.301183459835278
617,-0.5339052193892118
618,-1.8845111778626238
619,-0.25669679972762566
620,0.9707116802478788
621,0.938201015378077
622,0.2896146870835246
623,-0.3194865666692274
624,-2.6822359874747637
625,0.6480650979886837
626,0.22852122516654796
627,-0.7489114635256423
628,-0.23774703076539053
629,0.943995949850248
630,-0.5931798642528096
631,0.1761322827716788
632,-0.3627603926987752
633,-1.2552175501407916
634,0.14307591352723173
635,-0.3133182813623745
636,-0.8989676007941374
637,-0.010983972044967079
638,2.206428574772515
639,0.30431760598834867
640,-0.5637476864000299
641,0.13012237625115297
642,-1.9691186230724886
643,-2.2338051884014605
644,-0.2806622050181087
645,-0.6036908091980548
646,-1.8149804842819954
647,0.7140405950425804
648,-2.238869233718079
649,0.24205589427963978
650,1.1073042940476627
651,1.8745594815868782
652,-0.3319738659320428
653,-1.4565494085883641
654,-1.074084191548479
655,0.8445880629661933
656,0.593964577537397
657,1.686105922786849
658,1.7661173787202193
659,0.9149468986871987
660,1.8586201464829932
661,0.2287172852227546
662,0.658862814097208
663,0.043188437443948076
664,0.24474322329220627
665,1.101398206396405
666,0.22076989253510326
667,1.8027178998999875
668,0.05898161176401833
669,0.053568658362050374
