,0
0,0.04425669673538301
1,-0.7847407957909516
2,-0.3829456065647278
3,-0.42878197568230536
4,-0.18678911544109852
5,-0.10532788736033923
6,0.2244178145929546
7,0.508183633692685
8,0.857944080314806
9,-1.7202905880606751
10,1.163222233645669
11,-1.7236754620753594
12,-0.11771257909693117
13,-1.2945999995566053
14,-1.5761472983180902
15,-1.6683151435873789
16,1.2031755709484457
17,0.6360162031649582
18,0.6605033993431039
19,1.2018106307118974
20,0.7923262123548368
21,1.0073611630475552
22,-0.2038441581553832
23,0.3828086263699976
24,0.5688261929846706
25,-1.0368972207421172
26,-0.17823496601221267
27,-0.8359575979285495
28,0.7389390123042335
29,2.074117211620813
30,-0.817451992235305
31,0.21025637608411724
32,0.8395805311066268
33,-1.2734513369234008
34,-0.9130341789241658
35,-1.0689698524067897
36,0.036758495608387606
37,-0.48860347435946516
38,-0.4114652288150746
39,-0.047489482030698554
40,0.611437168978795
41,0.04795382770496663
42,2.483413128663003
43,-1.8728849372027698
44,-0.4295130192629556
45,0.13799524289981255
46,-1.1601539791830813
47,-1.6595109092706295
48,0.030951610828488515
49,-0.9847244881799825
50,3.1936665123940573
51,0.49930321681597256
52,0.7931231064840748
53,0.3757575846228011
54,0.2614440519083314
55,-0.052722026369099326
56,-1.8913125549658814
57,1.3176730947240864
58,0.0043916539029477735
59,-0.6097330934342448
60,-0.4550162125405593
61,1.3766965247309042
62,-0.017425637967672446
63,0.7848851497510784
64,0.6295209439952841
65,0.37797964360274583
66,0.8036422690666694
67,0.2233015786702327
68,-0.616137538241543
69,-0.9958183477434557
70,1.4515788699583654
71,0.0351096183361526
72,-0.25049006386616723
73,0.6828854859581021
74,1.636584364096128
75,1.2100668965542842
76,0.7934167283702266
77,1.057371791260643
78,-0.19667518777914708
79,-2.152373030931688
80,0.6641300535591068
81,-0.06013126985919414
82,-0.8175204957061923
83,0.8815729572637014
84,1.1932049548621197
85,-1.0120431673414951
86,1.3332895325534848
87,-2.182483053741985
88,0.22054771216946834
89,1.3663875738992903
90,1.0268107718315316
91,1.8203678754077264
92,-1.4318085378470693
93,0.5927699361640404
94,0.6127613404103878
95,1.187878628994889
96,1.3629432619333424
97,0.16855812279431698
98,-0.4119590413742985
99,-0.5169564743211714
100,0.036534875044764985
101,0.36905010199594407
102,-0.7212822421288091
103,1.1886799583905212
104,-2.0043811352101395
105,0.4150876739190256
106,2.2373985190275127
107,-0.7728626803284016
108,1.2596010225629968
109,2.0557078010659073
110,-1.7177982943207242
111,-2.494365437721954
112,-1.7118014693794885
113,0.1731109585351416
114,-0.3492695987928231
115,0.7425444890346139
116,-0.32087082209279094
117,0.02766551508767821
118,1.9544883216028752
119,0.6412476693016216
120,-0.15324645413846555
121,0.1653314371306909
122,0.3973127535456097
123,0.21903504513582034
124,-0.03614912529833856
125,0.34000218411291555
126,0.9301516458629173
127,0.5200126398147846
128,-1.7171584836902145
129,0.27059192026304674
130,-1.252936828311518
131,1.633287754600834
132,-0.32191562353156583
133,-0.692017521973401
134,-0.8158593987084933
